kepid,koi_disposition,koi_period,koi_prad,koi_teq,koi_score,koi_steff,koi_srad,koi_insol,stellar_class,is_planet,transit_ratio
7373877,FALSE POSITIVE,32.669962587,1.37,428.0,0.0,4871.0,0.741,7.96,K,0,11.184585811108324
5792202,CANDIDATE,154.608014,24.0,235.0,0.0,5251.0,0.817,0.72,G,0,11.047292800747057
7436177,FALSE POSITIVE,19.93364711,48.03,848.0,0.0,6505.0,1.29,122.24,F,0,243.6433219269527
7537945,FALSE POSITIVE,1.071911311,40.32,1809.0,0.0,5885.0,0.933,2534.86,G,0,4530.87858124113
7624297,FALSE POSITIVE,18.019651402,31.77,544.0,0.0,5278.0,0.659,20.7,G,0,269.52241703526823
8109692,FALSE POSITIVE,117.934158,3.76,648.0,0.0,6790.0,2.597,41.73,F,0,1.5898701714561783
7695093,FALSE POSITIVE,4.032762189,35.22,1173.0,0.0,5960.0,0.962,447.97,G,0,1204.311033575801
7749318,FALSE POSITIVE,2.371589507,48.03,1043.0,0.0,5340.0,0.601,278.9,G,0,2047.8670468329071
7777397,FALSE POSITIVE,5.09112124,3.58,2044.0,0.0,6705.0,2.747,3158.4199999999996,F,0,22.607986448187592
5817566,FALSE POSITIVE,4.206070484,48.03,2547.0,0.001,8212.0,2.747,3158.4199999999996,A,0,1154.688210403276
5952403,FALSE POSITIVE,0.905677864,48.03,3749.0,0.0,5037.0,2.747,3158.4199999999996,K,0,4052.655083993529
6032730,CANDIDATE,96.509214,48.03,787.0,0.0,7343.0,2.747,90.63,F,0,15.83268515688046
6116172,CANDIDATE,69.64679311,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,6.043350758953558
6116172,CANDIDATE,111.65546,48.03,579.0,0.0,6967.0,1.863,26.58,F,0,25.856326237874978
6116172,CANDIDATE,86.13201864,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,4.886684494870675
4150539,FALSE POSITIVE,94.219289,2.15,285.0,0.0,4641.0,0.694,1.57,K,0,10.888428589181988
6182093,FALSE POSITIVE,154.608014,5.37,509.0,0.0,6626.0,2.747,15.89,F,0,1.7812789445701047
9839821,CONFIRMED,154.608014,2.3,302.0,0.877,5818.0,0.848,1.96,G,1,4.801820945711133
11252617,FALSE POSITIVE,4.478116695,38.85,1218.0,0.0,6304.0,1.058,521.12,F,0,1084.540741294818
8245108,FALSE POSITIVE,0.579108481,0.42,1377.0,0.0,4604.0,0.501,849.52,K,0,118.11258554163707
11252617,FALSE POSITIVE,1.27620899,1.46,1851.0,0.001,6304.0,1.058,2769.8,F,0,145.9008684776621
11296437,FALSE POSITIVE,154.608014,2.2,354.0,0.0,7102.0,1.874,3.73,F,0,0.8654143891920119
11296437,CANDIDATE,47.14404783,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,8.927956324788923
11341164,CANDIDATE,154.608014,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,2.7223685830412387
11462969,CANDIDATE,154.608014,1.77,236.0,0.0,5847.0,0.884,0.73,G,0,2.4591222030702755
11462969,CANDIDATE,154.608014,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,2.7223685830412387
7830321,FALSE POSITIVE,2.027383251,31.12,1352.0,0.0,5544.0,0.875,791.38,G,0,1902.0577377750074
7841986,FALSE POSITIVE,10.73370737,18.7,1171.0,0.0,5971.0,2.003,444.77,G,0,452.4718098402938
7877820,FALSE POSITIVE,9.449438672,48.03,1152.0,0.0,6558.0,1.431,415.72,F,0,513.9670374697575
7914906,FALSE POSITIVE,8.752913958,48.03,1635.0,0.0,7279.0,2.624,1689.12,F,0,554.866644788741
5792202,CANDIDATE,154.608014,3.71,191.0,0.0,5251.0,0.817,0.31,G,0,10.749766179649653
8019043,FALSE POSITIVE,1.985586627,48.03,2796.0,0.0,6651.0,2.747,3158.4199999999996,F,0,2445.977392252048
8023317,FALSE POSITIVE,16.579028045,48.03,1062.0,0.0,5870.0,2.3,300.36,G,0,292.9423840057205
8126531,FALSE POSITIVE,154.608014,14.87,424.0,0.128,4833.0,2.747,7.67,K,0,3.384041916481768
8121067,FALSE POSITIVE,2.064900876,38.19,1357.0,0.0,5714.0,0.901,800.75,G,0,2352.025734721031
6197038,FALSE POSITIVE,9.751720174,48.03,1356.0,0.0,5147.0,2.747,800.41,K,0,498.03520951605185
6221385,CONFIRMED,19.672324,4.07,908.0,0.937,6486.0,1.485,160.98,F,1,33.036259467869684
6221385,CONFIRMED,32.657035,3.73,767.0,0.999,6486.0,1.485,81.91,F,1,18.997438071153734
6221385,CANDIDATE,7.3138454,2.73,1263.0,0.802,6486.0,1.485,601.53,F,0,33.86727315838532
6362386,FALSE POSITIVE,4.592401261,48.03,1678.0,0.0,7201.0,1.724,1872.74,F,0,1057.5513166161027
8260269,FALSE POSITIVE,6.70995253,1.1,1120.0,0.135,6461.0,1.131,372.31,F,0,12.816782177742173
6449358,FALSE POSITIVE,5.776794344,48.03,2249.0,0.0,7666.0,2.747,3158.4199999999996,A,0,840.7257919860614
6593968,FALSE POSITIVE,23.19923256,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,18.14284153199592
6674908,FALSE POSITIVE,0.503199724,1.06,1363.0,0.0,4013.0,0.63,819.89,K,0,547.6950539821838
11516930,FALSE POSITIVE,4.768540307,1.84,1010.0,0.0,5491.0,0.887,246.11,G,0,72.89442420980254
11558882,FALSE POSITIVE,73.91858615,48.03,484.0,0.0,6300.0,1.057,12.95,F,0,65.70336708205559
11656928,CANDIDATE,154.608014,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,2.7223685830412387
11566064,CANDIDATE,11.1619384,1.97,1093.0,0.975,6200.0,1.64,337.23,F,0,11.145017607336015
8042835,FALSE POSITIVE,2.38793696,25.56,1674.0,0.0,6769.0,1.161,1860.02,F,0,47.86558519534786
2853780,FALSE POSITIVE,154.608014,4.91,330.0,0.0,5295.0,2.747,2.82,G,0,1.63898360404526
11656928,CANDIDATE,76.83994597,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,5.4776196766760945
11656928,CANDIDATE,78.86684,1.3,573.0,0.0,6907.0,1.381,25.44,F,0,1.0917135769608621
11673686,FALSE POSITIVE,4.618767943,32.36,1565.0,0.309,6195.0,1.781,1418.08,F,0,1051.5141829891236
8153568,FALSE POSITIVE,3.60727417,48.03,1833.0,0.0,7026.0,1.785,2671.63,F,0,1346.362868780778
8167978,FALSE POSITIVE,22.05274533,32.56,552.0,0.0,5510.0,0.741,21.93,G,0,220.23108358273504
8168581,FALSE POSITIVE,2.881338104,31.58,1206.0,0.0,5783.0,0.88,501.88,G,0,879.3483820876856
8230809,FALSE POSITIVE,4.078355243,16.73,1113.0,0.429,5872.0,0.867,362.07,G,0,1190.847709584871
8364115,FALSE POSITIVE,7.73590441,21.3,884.0,0.0,5927.0,0.86,144.83,G,0,60.148106199259516
8458207,FALSE POSITIVE,3.530164642,35.71,1465.0,0.018,6208.0,1.344,1086.97,F,0,1375.7715269757098
7825899,CANDIDATE,28.8672107,1.51,493.0,1.0,5191.0,0.837,14.0,K,0,12.024022812844887
6946681,CANDIDATE,48.9528113,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,8.598076164013893
4150624,FALSE POSITIVE,94.225938,1.93,348.0,0.0,5421.0,0.852,3.48,G,0,5.6290232950506685
6946708,CANDIDATE,154.608014,1.36,211.0,0.0,5642.0,0.747,0.47,G,0,2.151246829934702
6967278,FALSE POSITIVE,154.608014,48.03,1406.0,0.0,3599.0,2.747,923.0,M,0,4.172487462389887
7108433,FALSE POSITIVE,1.51918335,48.03,2517.0,0.0,7426.0,1.698,3158.4199999999996,F,0,3196.914974087887
7119080,FALSE POSITIVE,13.59940118,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,30.949892162825364
7129465,FALSE POSITIVE,2.745910734,48.03,1221.0,0.0,5372.0,0.96,524.18,G,0,1768.7027986249168
7174617,FALSE POSITIVE,1.608363345,19.36,1133.0,0.869,5022.0,0.589,390.1,K,0,3019.653497512404
11724210,FALSE POSITIVE,5.746017234,29.32,1042.0,0.0,5940.0,0.96,278.69,G,0,845.2289302688158
11775507,CANDIDATE,144.102562,1.67,437.0,0.0,6528.0,1.26,8.64,F,0,1.1887366721488268
11775507,CANDIDATE,112.317402,1.77,475.0,0.0,6528.0,1.26,12.05,F,0,1.62396918689412
11856178,CANDIDATE,9.13315062,1.48,900.0,1.0,6122.0,0.964,155.42,F,0,25.314375029982806
11867071,FALSE POSITIVE,3.963787093,28.11,1389.0,0.0,6617.0,1.18,880.12,F,0,1225.2676256443926
11975363,FALSE POSITIVE,1.759208679,48.03,1475.0,0.0,5721.0,0.961,1121.32,G,0,2760.729899741473
12207117,FALSE POSITIVE,1.6031794,2.39,878.0,0.0,5706.8232800782525,1.0,676.51,G,0,262.54079861555107
6768394,CANDIDATE,154.608014,1.83,333.0,0.0,6200.0,1.448,2.9,F,0,1.0219392637693412
8580438,FALSE POSITIVE,6.496031958,32.33,957.0,0.0,5516.0,0.988,198.07,G,0,747.6410263066628
8581232,FALSE POSITIVE,4.012537983,9.96,765.0,0.0,4483.0,0.63,80.95,K,0,1210.3810656937028
8655458,FALSE POSITIVE,1.594162001,26.11,1419.0,0.0,5388.0,0.885,960.51,G,0,3046.5536105825167
8695779,FALSE POSITIVE,10.238939876,22.09,1190.0,0.0,6244.0,1.807,474.05,F,0,307.9518034275055
8953059,FALSE POSITIVE,5.499941387,23.34,1202.0,0.008,6435.0,1.157,492.27,F,0,883.0457741749021
9048145,FALSE POSITIVE,8.667826242,37.51,1225.0,0.0,6712.0,1.538,531.63,F,0,560.3134931878113
9214712,FALSE POSITIVE,154.608014,33.81,270.0,0.0,5873.0,0.863,1.25,G,0,31.4129900148643
9214715,FALSE POSITIVE,154.608014,25.56,296.0,0.0,6108.0,0.997,1.81,F,0,31.4129900148643
7190639,FALSE POSITIVE,98.1020983,1.97,525.0,0.0,6669.0,1.427,17.96,F,0,1.8796743718579567
7198881,FALSE POSITIVE,154.608014,3.73,364.0,0.0,6299.0,1.167,4.17,F,0,6.597329424333722
7198881,FALSE POSITIVE,126.57837267,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,3.3252126024508164
7422883,FALSE POSITIVE,11.41437505,44.08,1128.0,0.0,6826.0,1.52,383.45,F,0,425.4897862323176
10545066,CANDIDATE,154.607419,1.56,340.0,0.0,6017.0,0.931,3.16,F,0,1.8103917768655073
7663405,CANDIDATE,57.132855,1.81,414.0,0.742,5157.0,0.904,6.94,K,0,7.248018675068838
7464205,FALSE POSITIVE,151.31847,1.13,373.0,0.0,6003.0,1.085,4.57,F,0,0.6965441826103582
7622059,FALSE POSITIVE,10.4032399,48.03,1104.0,0.0,6428.0,1.436,350.59,F,0,101.52606401011668
12367464,FALSE POSITIVE,1.853209359,32.99,2100.0,0.991,6384.0,1.716,3158.4199999999996,F,0,2620.6968880303393
12470041,FALSE POSITIVE,14.66769462,48.03,1552.0,0.0,7517.0,2.747,1370.6,A,0,331.11542923573626
11358389,CANDIDATE,28.2251049,1.59,625.0,0.791,6014.0,1.021,36.13,F,0,7.131948692952422
5706595,CANDIDATE,150.381954,2.26,325.0,0.404,5569.0,0.954,2.63,G,0,2.633959657154076
12885212,CANDIDATE,95.906433,2.17,288.0,0.638,4620.0,0.736,1.63,K,0,8.718914611285772
8179286,FALSE POSITIVE,11.4132144,1.03,925.0,0.0,6188.0,1.155,172.97,F,0,6.693994988826287
3548044,CANDIDATE,154.608014,1.37,237.0,0.496,5670.0,0.95,0.74,G,0,1.3686224570480545
2581191,FALSE POSITIVE,154.608014,2.29,349.0,0.0,6208.0,1.009,3.51,F,0,3.2404529819521515
8168187,CANDIDATE,35.502865,2.18,724.0,0.901,5528.0,1.839,64.83,G,0,3.2645252714111948
9221398,FALSE POSITIVE,13.787520532,25.33,921.0,0.0,6399.0,1.289,170.01,F,0,352.2533285609906
9411317,FALSE POSITIVE,8.2904597,23.96,594.0,0.0,4601.0,0.566,29.41,K,0,585.8179372128183
9605514,CANDIDATE,66.789347,2.07,490.0,0.137,6297.0,1.031,13.61,F,0,5.367622474284708
9418619,CANDIDATE,6.150251376,48.03,2251.0,0.0,8914.0,2.747,3158.4199999999996,A,0,346.11593410747116
9532123,FALSE POSITIVE,8.214204254,42.29,798.0,0.0,5654.0,0.774,96.12,G,0,591.2562982147631
9549471,FALSE POSITIVE,15.71377375,10.85,728.0,0.0,5812.0,0.96,66.24,G,0,309.0727967239569
9649222,FALSE POSITIVE,5.918619554,29.98,1009.0,0.0,5957.0,0.971,245.42,G,0,820.5798591527446
9664215,FALSE POSITIVE,3.319523463,38.37,1108.0,0.0,5761.0,0.791,356.42,G,0,1463.0714480959823
7750740,FALSE POSITIVE,5.874197307,48.03,1112.0,0.0,6103.0,1.083,361.15,F,0,826.7853029404549
7779942,FALSE POSITIVE,19.7959731,3.47,1014.0,0.0,6731.0,1.876,249.43,F,0,16.8721182996556
7835312,CANDIDATE,29.5126153,1.84,678.0,0.959,5746.0,1.351,49.95,G,0,6.376934002185838
7835312,FALSE POSITIVE,154.608014,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,2.7223685830412387
7838906,FALSE POSITIVE,5.614892073,48.03,3749.0,0.0,4289.0,2.747,3158.4199999999996,K,0,422.6261109115356
7908367,CONFIRMED,12.2064304,5.41,895.0,1.0,5254.0,1.514,151.44,G,1,109.54881617151563
7908367,CONFIRMED,6.6513189,4.81,1095.0,1.0,5254.0,1.514,340.06,G,1,159.12633507919762
7940533,FALSE POSITIVE,3.905532605,21.37,1017.0,0.0,5495.0,0.798,253.21,G,0,1243.543580658444
4142847,CONFIRMED,154.608014,3.23,234.0,1.0,4895.0,0.759,0.71,K,1,10.722600705549455
9221517,CANDIDATE,154.608014,1.54,196.0,0.0,5178.0,0.818,0.35,K,0,2.367277028731512
11623629,CANDIDATE,117.761,0.62,337.0,0.0,5564.0,0.85,3.06,G,0,0.45770671105034777
10730703,CANDIDATE,46.331703,1.39,441.0,0.0,5477.0,0.815,8.98,G,0,6.472889632397065
4665571,CONFIRMED,0.766691517,1.22,1541.0,1.0,4821.0,0.788,1334.22,K,1,318.25055395780515
6364215,FALSE POSITIVE,5.2438528,1.11,1016.0,0.0,5815.0,0.918,251.99,G,0,25.896989328152006
7047363,FALSE POSITIVE,93.6273251,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,4.495482483884397
7289317,CANDIDATE,7.1931193,1.12,916.0,0.982,5518.0,1.008,166.3,G,0,17.461131223000844
9714358,FALSE POSITIVE,6.474202359,28.96,717.0,0.0,4947.0,0.624,62.47,K,0,750.1619088641155
9851123,FALSE POSITIVE,8.4803048,4.13,777.0,0.0,5478.0,0.812,86.01,G,0,315.1891427298698
9966115,FALSE POSITIVE,8.947426242,45.87,1141.0,0.0,6297.0,1.506,401.11,F,0,542.8041392732835
10026458,FALSE POSITIVE,9.93443795,35.54,830.0,0.0,5763.0,0.998,112.23,G,0,276.8148549360057
10139305,FALSE POSITIVE,2.173552528,23.51,1025.0,0.0,5008.0,0.594,260.75,K,0,1392.1908769255194
7375348,CANDIDATE,47.7439509,1.74,575.0,1.0,5949.0,1.292,25.84,G,0,2.0295764840022907
1432789,CANDIDATE,4.57834367,1.44,1206.0,0.961,5782.0,1.22,499.41,G,0,30.73163793315673
10288922,FALSE POSITIVE,10.157715971,42.27,853.0,0.0,5993.0,0.986,125.42,G,0,478.12913984460135
12266636,CANDIDATE,12.654896,1.02,801.0,0.958,5833.0,1.022,97.41,G,0,7.949492433600402
7974634,CANDIDATE,131.258668,1.59,433.0,0.0,6443.0,1.248,8.31,F,0,1.1656373048064148
8182107,CANDIDATE,92.552007,2.1,440.0,0.982,5808.0,1.22,8.87,G,0,3.053418387782774
7974634,CANDIDATE,75.072964,1.09,522.0,0.0,6443.0,1.248,17.51,F,0,0.9897038299966416
7974634,FALSE POSITIVE,154.608014,1.94,298.0,0.0,6443.0,1.248,1.85,F,0,1.5277345196349266
8043882,FALSE POSITIVE,0.779609509,1.07,2097.0,0.0,5899.0,1.07,3158.4199999999996,G,0,113.51836910444867
8058507,FALSE POSITIVE,15.80529628,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,26.630313822880133
8095099,FALSE POSITIVE,2.103239235,48.03,1470.0,0.0,6074.0,0.965,1100.91,F,0,2309.152434577895
8163784,CANDIDATE,31.8134892,1.18,496.0,0.0,5505.0,0.776,14.31,G,0,7.361657142593463
2305866,CANDIDATE,115.230655,4.02,632.0,0.441,6585.0,2.517,37.8,F,0,1.4267036840153344
12206313,CONFIRMED,154.608014,2.57,380.0,0.955,6115.0,1.291,4.93,F,1,1.8899408409708955
5184911,CANDIDATE,106.25976,1.5,303.0,0.99,4827.0,0.823,1.99,K,0,3.3314586820071868
6436029,CANDIDATE,154.608014,3.46,181.0,0.767,4817.0,0.833,0.25,K,0,11.150780321128762
7767162,CANDIDATE,154.608014,2.16,330.0,0.0,6277.0,1.207,2.82,F,0,1.9986027373716864
9478990,CANDIDATE,154.608014,48.03,339.0,0.0,6266.0,1.522,3.11,F,0,3.9066538944093803
10793172,CANDIDATE,18.0811429,0.75,638.0,0.0,5693.0,0.856,39.18,G,0,3.937804174978342
10122538,CONFIRMED,20.9569985,2.38,363.0,1.0,3891.0,0.564,4.11,K,1,91.51596780426357
10659313,FALSE POSITIVE,15.249335907,45.92,875.0,0.0,6385.0,1.189,138.77,F,0,318.4860002835007
10710755,FALSE POSITIVE,4.816610903,26.15,1050.0,0.0,5796.0,0.904,287.3,G,0,1008.3230922753238
10727668,FALSE POSITIVE,2.305903447,39.04,3147.0,0.0,9696.0,2.492,3158.4199999999996,A,0,2106.20267137317
10735519,FALSE POSITIVE,1.814128042,48.03,3749.0,0.0,4822.0,2.747,3158.4199999999996,K,0,1137.5161797978535
8197767,FALSE POSITIVE,1.247121237,18.39,1237.0,0.0,4852.0,0.651,552.82,K,0,775.1451673819905
10935310,FALSE POSITIVE,4.128795314,48.03,1244.0,0.0,5949.0,1.083,565.91,G,0,1176.2995330700473
11021252,FALSE POSITIVE,3.269176601,48.03,1349.0,0.0,6372.0,1.015,781.57,F,0,1485.603438650086
11404644,CANDIDATE,5.902596818,25.8,1123.0,0.019,6184.0,1.094,376.53,F,0,822.807342217491
11408935,FALSE POSITIVE,15.995094054,17.09,676.0,0.0,5899.0,0.805,49.26,G,0,303.63685162485507
8165617,CANDIDATE,154.608014,1.54,397.0,0.0,6698.0,1.37,5.89,F,0,0.7968539069391319
8181016,FALSE POSITIVE,0.70914232,7.27,1685.0,0.0,5350.0,0.693,1903.76,G,0,3609.9946763859757
8197761,FALSE POSITIVE,9.86869589,21.68,1332.0,0.0,7301.0,1.717,743.72,F,0,492.1318940348865
4840513,FALSE POSITIVE,66.34455122,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,6.344153246350047
8223568,CANDIDATE,143.09688,1.48,441.0,0.0,6725.0,1.31,8.94,F,0,0.8735340700649797
8223568,CANDIDATE,73.4567573,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,5.729901720015075
8265156,FALSE POSITIVE,0.978362973,1.04,2772.0,0.001,7193.0,1.671,3158.4199999999996,F,0,37.920486592249645
8355178,CANDIDATE,13.0327301,1.64,809.0,0.989,6122.0,0.996,101.4,F,0,18.591653332865384
10122538,CONFIRMED,37.6333868,2.25,299.0,1.0,3891.0,0.564,1.88,K,1,44.15494169661074
4770174,CANDIDATE,31.9533679,1.65,725.0,0.999,6313.0,1.467,65.15,F,0,3.3204637561851498
9838804,CANDIDATE,154.608014,2.11,208.0,0.0,5536.0,0.816,0.45,G,0,4.417623526294051
9020114,CANDIDATE,67.8766605,1.92,455.0,0.0,6018.0,0.975,10.11,F,0,5.733929706220594
6609270,FALSE POSITIVE,15.0367776,8.02,381.0,0.022,3729.0,0.514,4.96,K,0,33.4845678637955
7983117,CANDIDATE,25.0901574,1.35,852.0,1.0,6033.0,1.788,124.33,F,0,1.5025812472583375
11125797,CONFIRMED,12.25384348,1.0,678.0,1.0,5413.0,0.82,50.05,G,1,12.053361073288329
9966219,CANDIDATE,154.608014,2.2,283.0,0.0,5896.0,1.072,1.52,G,0,2.499223617218186
11974540,CANDIDATE,143.21109362,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,2.939018126045646
7219825,CANDIDATE,154.608014,1.96,296.0,0.784,6086.0,1.216,1.81,F,0,1.6855529882170275
9958962,CANDIDATE,154.608014,2.68,298.0,0.744,6004.0,0.977,1.86,F,0,3.918296240452322
11519226,FALSE POSITIVE,22.16127178,48.03,877.0,0.0,5893.0,1.745,139.67,G,0,219.15258511395774
1718189,CANDIDATE,86.723653,1.43,391.0,0.149,5830.0,0.876,5.5,G,0,2.7789419802230886
11756821,FALSE POSITIVE,2.745121487,9.55,893.0,0.0,4608.0,0.658,150.25,K,0,1769.2113165117635
11769146,FALSE POSITIVE,154.608014,48.03,280.0,0.0,5999.0,0.959,1.45,G,0,31.4129900148643
11812199,FALSE POSITIVE,37.32030954,36.96,538.0,0.0,5910.0,0.94,19.77,G,0,115.88864222480402
8263187,CANDIDATE,36.566324,15.41,828.0,0.175,5294.0,2.747,110.92,G,0,80.48389004046454
11826400,FALSE POSITIVE,5.889372452,48.03,1695.0,0.0,7249.0,2.071,1951.4,F,0,824.6549253903428
12010534,FALSE POSITIVE,2.581595167,40.94,1328.0,0.0,5720.0,0.989,735.27,G,0,1881.2787001161905
2019477,CANDIDATE,20.5736113,3.86,1197.0,0.283,5440.0,2.747,484.82,G,0,3.694052487518319
7116117,FALSE POSITIVE,0.566801886,0.54,3749.0,0.0,7589.0,2.169,3158.4199999999996,A,0,10.409280818800946
7868092,FALSE POSITIVE,154.608014,1.28,546.0,0.0,7608.0,1.991,20.98,A,0,0.20180066474432562
3337061,FALSE POSITIVE,6.5583706,39.06,1283.0,0.0,6144.0,1.606,639.83,F,0,20.73685802385123
9826171,FALSE POSITIVE,154.608014,1.59,236.0,0.0,5971.0,0.868,0.73,G,0,0.7780967938699478
3936658,FALSE POSITIVE,71.1577054,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,5.915030531605646
4577484,FALSE POSITIVE,73.26417,1.32,584.0,0.0,5424.0,2.11,27.47,G,0,0.5241306903497304
4735826,CONFIRMED,11.3220104,0.91,1215.0,0.0,6003.0,2.193,515.77,F,1,1.510332475935546
5005618,FALSE POSITIVE,154.608014,48.03,220.0,0.0,6095.0,1.035,0.56,F,0,31.4129900148643
10467815,FALSE POSITIVE,154.608014,3.17,606.0,0.0,9030.0,2.747,31.87,A,0,0.6002276182138916
10847721,FALSE POSITIVE,154.608014,2.36,706.0,0.0,8914.0,2.747,58.73,A,0,0.40424812649103686
10118942,FALSE POSITIVE,121.70747,3.02,580.0,0.0,6362.0,2.27,26.67,F,0,0.8068526935939101
9471539,FALSE POSITIVE,154.608014,48.03,557.0,0.0,7682.0,2.747,22.75,A,0,2.642165754745417
5482603,FALSE POSITIVE,3.88258905,0.78,1158.0,0.0,5780.0,1.0,426.41,G,0,14.886973423056451
2305819,FALSE POSITIVE,135.57186,0.83,439.0,0.0,6070.0,1.277,8.77,F,0,0.30389787379180316
9518710,CANDIDATE,0.954388314,2.27,3406.0,0.0,7056.0,2.747,3158.4199999999996,F,0,59.93367601104135
10284575,FALSE POSITIVE,154.608014,30.29,518.0,0.0,7296.0,1.818,17.08,F,0,3.7300783127580956
3342952,FALSE POSITIVE,1.039046871,0.48,1774.0,0.005,5689.0,0.976,2348.45,G,0,23.483059986039837
10338624,FALSE POSITIVE,0.607538435,1.34,3219.0,0.0,7076.0,1.691,3158.4199999999996,F,0,57.444925274563076
5307990,FALSE POSITIVE,0.98762513,1.14,3728.0,0.001,9456.0,2.022,3158.4199999999996,A,0,28.95835588954688
2142501,FALSE POSITIVE,113.0707574,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,3.722447869620443
2713018,FALSE POSITIVE,66.713573,0.98,555.0,0.0,6745.0,1.182,22.47,F,0,0.957826078360396
8413968,FALSE POSITIVE,135.223193,0.92,417.0,0.0,6181.0,1.227,7.18,F,0,0.41634869544901215
9008103,FALSE POSITIVE,154.608014,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,2.7223685830412387
4376629,FALSE POSITIVE,27.6775212,23.04,558.0,0.0,5797.0,0.828,22.91,G,0,10.61872549482502
3958301,FALSE POSITIVE,35.2340413,2.21,602.0,0.0,6295.0,1.014,31.14,F,0,13.211655059279277
8211605,FALSE POSITIVE,20.9794338,24.76,520.0,0.0,5182.0,0.666,17.28,K,0,113.83529330519873
11098573,FALSE POSITIVE,15.6937855,1.99,755.0,0.0,5868.0,1.037,76.79,G,0,23.4296562801881
7289338,CANDIDATE,5.77451117,1.87,1232.0,0.966,5821.0,1.492,544.74,G,0,27.067226194316984
9837586,FALSE POSITIVE,20.73376301,48.03,663.0,0.0,5780.0,1.0,45.6,G,0,234.24112630483856
6021655,FALSE POSITIVE,63.571688,2.14,399.0,0.0,5504.0,0.819,6.02,G,0,9.296591275034258
8308682,FALSE POSITIVE,154.608014,2.08,223.0,0.0,5381.0,0.811,0.59,G,0,4.38657727017954
11442793,CONFIRMED,124.922516,3.37,407.0,0.995,5970.0,1.2,6.45,G,1,3.99207457525111
3344427,FALSE POSITIVE,1.303570451,48.03,2720.0,0.0,4884.0,2.747,3158.4199999999996,K,0,3725.6904651945047
6205481,FALSE POSITIVE,3.72277264,22.78,945.0,0.0,5333.0,0.688,188.82,G,0,299.4005027392701
4474637,FALSE POSITIVE,3.886730304,48.03,1158.0,0.0,5780.0,1.0,424.65,G,0,1249.5593005261421
8435232,FALSE POSITIVE,49.5740154,5.01,280.0,0.0,4040.0,0.527,1.46,K,0,97.96866283298891
6462874,FALSE POSITIVE,10.42360821,1.67,515.0,0.0,4260.0,0.58,16.64,K,0,84.26064970068556
8218379,CANDIDATE,10.1384691,0.74,723.0,0.847,5483.0,0.779,64.55,G,0,9.153255692222803
11450414,CONFIRMED,85.517344,3.04,482.0,0.017,5592.0,1.451,12.75,G,1,3.159592982681969
5217733,FALSE POSITIVE,154.608014,48.03,652.0,0.0,9341.0,1.87,42.81,A,0,31.4129900148643
4150611,FALSE POSITIVE,0.761119678,27.81,2977.0,1.0,6911.0,1.501,3158.4199999999996,F,0,1461.0054530740958
4150611,FALSE POSITIVE,94.212787,35.89,597.0,0.0,6911.0,1.501,30.09,F,0,51.55032723954976
5706592,CANDIDATE,8.6040858,0.94,947.0,0.0,6250.0,0.986,189.96,F,0,10.181209490030886
5716244,FALSE POSITIVE,1.330333096,24.3,1634.0,0.672,5984.0,0.906,1691.25,G,0,3650.739814414119
5725851,FALSE POSITIVE,1.140133012,48.03,3749.0,0.0,6715.0,2.747,3158.4199999999996,F,0,195.76663218308778
5731312,FALSE POSITIVE,7.946367138,36.01,629.0,0.0,4789.0,0.573,36.92,K,0,611.1849497583584
5735878,FALSE POSITIVE,16.832079803,48.03,1243.0,0.0,6300.0,2.747,565.17,F,0,288.5383183089701
5736461,FALSE POSITIVE,7.346159047,44.48,835.0,0.0,5616.0,0.81,114.57,G,0,661.120997915688
5737869,FALSE POSITIVE,26.2402438,1.16,583.0,0.112,5649.0,0.875,27.36,G,0,6.631035950969328
5771589,FALSE POSITIVE,10.738427243,6.96,1137.0,0.0,6180.0,1.686,394.4,F,0,156.83860977852882
8364232,CANDIDATE,65.415183,1.31,295.0,0.529,4348.0,0.646,1.79,K,0,6.37619556915403
6670742,CANDIDATE,72.28198,13.11,984.0,0.0,7694.0,2.747,221.28,A,0,17.500904098089176
